x,y,R,G,B,Value,Domain
807,88,248,230,33,1.91,1
808,88,248,230,33,1.91,1
809,88,248,230,33,1.91,1
810,88,248,230,33,1.91,1
811,88,246,230,31,1.91,1
812,88,246,230,31,1.91,1
813,88,246,230,31,1.91,1
814,88,246,230,31,1.91,1
815,88,238,229,27,1.91,1
816,88,238,229,27,1.91,1
817,88,238,229,27,1.91,1
818,88,228,227,24,1.91,1
819,88,228,227,24,1.91,1
820,88,228,227,24,1.91,1
821,88,212,225,26,1.91,1
822,88,212,225,26,1.91,1
823,88,212,225,26,1.91,1
837,88,94,201,97,1.88,2
838,88,94,201,97,1.88,2
839,88,94,201,97,1.88,2
990,88,96,201,96,1.88,3
991,88,96,201,96,1.88,3
992,88,96,201,96,1.88,3
1038,88,98,202,95,1.88,4
1039,88,98,202,95,1.88,4
1040,88,98,202,95,1.88,4
1447,88,98,202,95,1.88,5
1448,88,98,202,95,1.88,5
1449,88,98,202,95,1.88,5
1478,88,205,224,29,1.91,6
1479,88,205,224,29,1.91,6
1480,88,205,224,29,1.91,6
1481,88,205,224,29,1.91,6
1482,88,210,225,27,1.91,6
1483,88,210,225,27,1.91,6
1484,88,210,225,27,1.91,6
1485,88,215,226,25,1.91,6
1486,88,215,226,25,1.91,6
1487,88,215,226,25,1.91,6
1488,88,218,226,24,1.91,6
1489,88,218,226,24,1.91,6
1490,88,218,226,24,1.91,6
1491,88,220,226,24,1.91,6
1492,88,220,226,24,1.91,6
1493,88,220,226,24,1.91,6
1494,88,223,227,24,1.91,6
1495,88,223,227,24,1.91,6
1496,88,223,227,24,1.91,6
1497,88,223,227,24,1.91,6
1498,88,223,227,24,1.91,6
1499,88,223,227,24,1.91,6
1500,88,223,227,24,1.91,6
1501,88,225,227,24,1.91,6
1502,88,225,227,24,1.91,6
1503,88,212,214,22,1.91,6
1594,88,234,217,31,1.91,7
1595,88,248,230,33,1.91,7
1596,88,248,230,33,1.91,7
1597,88,248,230,33,1.91,7
1598,88,248,230,33,1.91,7
1599,88,248,230,33,1.91,7
1600,88,248,230,33,1.91,7
1601,88,248,230,33,1.91,7
1602,88,248,230,33,1.91,7
1603,88,248,230,33,1.91,7
1604,88,248,230,33,1.91,7
1605,88,248,230,33,1.91,7
1606,88,248,230,33,1.91,7
1607,88,248,230,33,1.91,7
1608,88,248,230,33,1.91,7
1609,88,248,230,33,1.91,7
1610,88,248,230,33,1.91,7
1611,88,248,230,33,1.91,7
1612,88,248,230,33,1.91,7
1613,88,248,230,33,1.91,7
1614,88,248,230,33,1.91,7
1615,88,248,230,33,1.91,7
1616,88,248,230,33,1.91,7
1617,88,248,230,33,1.91,7
1618,88,248,230,33,1.91,7
1619,88,248,230,33,1.91,7
1620,88,248,230,33,1.91,7
1621,88,248,230,33,1.91,7
1622,88,248,230,33,1.91,7
1623,88,248,230,33,1.91,7
1624,88,248,230,33,1.91,7
1625,88,248,230,33,1.91,7
1626,88,248,230,33,1.91,7
1627,88,248,230,33,1.91,7
1628,88,248,230,33,1.91,7
1629,88,248,230,33,1.91,7
1630,88,248,230,33,1.91,7
1631,88,248,230,33,1.91,7
1632,88,248,230,33,1.91,7
1633,88,234,217,31,1.91,7
773,89,94,201,97,1.88,0
774,89,94,201,97,1.88,0
775,89,94,201,97,1.88,0
792,89,202,224,30,1.91,1
793,89,202,224,30,1.91,1
794,89,202,224,30,1.91,1
795,89,202,224,30,1.91,1
796,89,215,226,25,1.91,1
797,89,215,226,25,1.91,1
798,89,215,226,25,1.91,1
799,89,228,227,24,1.91,1
800,89,228,227,24,1.91,1
801,89,228,227,24,1.91,1
802,89,236,228,26,1.91,1
803,89,236,228,26,1.91,1
804,89,236,228,26,1.91,1
805,89,241,229,28,1.91,1
806,89,241,229,28,1.91,1
807,89,241,229,28,1.91,1
808,89,243,229,30,1.91,1
809,89,243,229,30,1.91,1
810,89,243,229,30,1.91,1
811,89,238,229,27,1.91,1
812,89,238,229,27,1.91,1
813,89,238,229,27,1.91,1
814,89,238,229,27,1.91,1
815,89,233,228,25,1.91,1
816,89,233,228,25,1.91,1
817,89,233,228,25,1.91,1
818,89,220,226,24,1.91,1
819,89,220,226,24,1.91,1
820,89,220,226,24,1.91,1
821,89,207,225,28,1.91,1
822,89,207,225,28,1.91,1
823,89,207,225,28,1.91,1
837,89,91,200,98,1.88,2
838,89,91,200,98,1.88,2
839,89,91,200,98,1.88,2
990,89,91,200,98,1.88,3
991,89,91,200,98,1.88,3
992,89,91,200,98,1.88,3
993,89,98,202,95,1.88,3
994,89,98,202,95,1.88,3
995,89,98,202,95,1.88,3
996,89,98,202,95,1.88,3
1035,89,98,202,95,1.88,4
1036,89,98,202,95,1.88,4
1037,89,98,202,95,1.88,4
1447,89,94,201,97,1.88,5
1448,89,94,201,97,1.88,5
1449,89,94,201,97,1.88,5
1485,89,202,224,30,1.91,6
1486,89,202,224,30,1.91,6
1487,89,202,224,30,1.91,6
1488,89,205,224,29,1.91,6
1489,89,205,224,29,1.91,6
1490,89,205,224,29,1.91,6
1491,89,207,225,28,1.91,6
1492,89,207,225,28,1.91,6
1493,89,207,225,28,1.91,6
1494,89,210,225,27,1.91,6
1495,89,210,225,27,1.91,6
1496,89,210,225,27,1.91,6
1497,89,210,225,27,1.91,6
1498,89,210,225,27,1.91,6
1499,89,210,225,27,1.91,6
1500,89,210,225,27,1.91,6
1501,89,210,225,27,1.91,6
1502,89,210,225,27,1.91,6
1594,89,232,217,30,1.91,7
1595,89,246,230,32,1.91,7
1596,89,246,230,32,1.91,7
1597,89,246,230,32,1.91,7
1598,89,246,230,32,1.91,7
1599,89,246,230,32,1.91,7
1600,89,246,230,32,1.91,7
1601,89,246,230,32,1.91,7
1602,89,246,230,32,1.91,7
1603,89,246,230,32,1.91,7
1604,89,246,230,32,1.91,7
1605,89,246,230,32,1.91,7
1606,89,246,230,32,1.91,7
1607,89,246,230,32,1.91,7
1608,89,246,230,32,1.91,7
1609,89,246,230,32,1.91,7
1610,89,246,230,32,1.91,7
1611,89,246,230,32,1.91,7
1612,89,246,230,32,1.91,7
1613,89,246,230,32,1.91,7
1614,89,246,230,32,1.91,7
1615,89,246,230,32,1.91,7
1616,89,246,230,32,1.91,7
1617,89,246,230,32,1.91,7
1618,89,246,230,32,1.91,7
1619,89,246,230,32,1.91,7
1620,89,246,230,32,1.91,7
1621,89,246,230,32,1.91,7
1622,89,246,230,32,1.91,7
1623,89,246,230,32,1.91,7
1624,89,246,230,32,1.91,7
1625,89,246,230,32,1.91,7
1626,89,246,230,32,1.91,7
1627,89,246,230,32,1.91,7
1628,89,246,230,32,1.91,7
1629,89,246,230,32,1.91,7
1630,89,246,230,32,1.91,7
1631,89,246,230,32,1.91,7
1632,89,246,230,32,1.91,7
1633,89,232,217,30,1.91,7
773,90,94,201,97,1.88,0
774,90,94,201,97,1.88,0
775,90,94,201,97,1.88,0
792,90,202,224,30,1.91,1
793,90,202,224,30,1.91,1
794,90,202,224,30,1.91,1
795,90,202,224,30,1.91,1
796,90,215,226,25,1.91,1
797,90,215,226,25,1.91,1
798,90,215,226,25,1.91,1
799,90,228,227,24,1.91,1
800,90,228,227,24,1.91,1
801,90,228,227,24,1.91,1
802,90,236,228,26,1.91,1
803,90,236,228,26,1.91,1
804,90,236,228,26,1.91,1
805,90,241,229,28,1.91,1
806,90,241,229,28,1.91,1
807,90,241,229,28,1.91,1
808,90,243,229,30,1.91,1
809,90,243,229,30,1.91,1
810,90,243,229,30,1.91,1
811,90,238,229,27,1.91,1
812,90,238,229,27,1.91,1
813,90,238,229,27,1.91,1
814,90,238,229,27,1.91,1
815,90,233,228,25,1.91,1
816,90,233,228,25,1.91,1
817,90,233,228,25,1.91,1
818,90,220,226,24,1.91,1
819,90,220,226,24,1.91,1
820,90,220,226,24,1.91,1
821,90,207,225,28,1.91,1
822,90,207,225,28,1.91,1
823,90,207,225,28,1.91,1
837,90,91,200,98,1.88,2
838,90,91,200,98,1.88,2
839,90,91,200,98,1.88,2
990,90,91,200,98,1.88,3
991,90,91,200,98,1.88,3
992,90,91,200,98,1.88,3
993,90,98,202,95,1.88,3
994,90,98,202,95,1.88,3
995,90,98,202,95,1.88,3
996,90,98,202,95,1.88,3
1035,90,98,202,95,1.88,4
1036,90,98,202,95,1.88,4
1037,90,98,202,95,1.88,4
1447,90,94,201,97,1.88,5
1448,90,94,201,97,1.88,5
1449,90,94,201,97,1.88,5
1485,90,202,224,30,1.91,6
1486,90,202,224,30,1.91,6
1487,90,202,224,30,1.91,6
1488,90,205,224,29,1.91,6
1489,90,205,224,29,1.91,6
1490,90,205,224,29,1.91,6
1491,90,207,225,28,1.91,6
1492,90,207,225,28,1.91,6
1493,90,207,225,28,1.91,6
1494,90,210,225,27,1.91,6
1495,90,210,225,27,1.91,6
1496,90,210,225,27,1.91,6
1497,90,210,225,27,1.91,6
1498,90,210,225,27,1.91,6
1499,90,210,225,27,1.91,6
1500,90,210,225,27,1.91,6
1501,90,210,225,27,1.91,6
1502,90,210,225,27,1.91,6
1594,90,232,217,30,1.91,7
1595,90,246,230,32,1.91,7
1596,90,246,230,32,1.91,7
1597,90,246,230,32,1.91,7
1598,90,246,230,32,1.91,7
1599,90,246,230,32,1.91,7
1600,90,246,230,32,1.91,7
1601,90,246,230,32,1.91,7
1602,90,246,230,32,1.91,7
1603,90,246,230,32,1.91,7
1604,90,246,230,32,1.91,7
1605,90,246,230,32,1.91,7
1606,90,246,230,32,1.91,7
1607,90,246,230,32,1.91,7
1608,90,246,230,32,1.91,7
1609,90,246,230,32,1.91,7
1610,90,246,230,32,1.91,7
1611,90,246,230,32,1.91,7
1612,90,246,230,32,1.91,7
1613,90,246,230,32,1.91,7
1614,90,246,230,32,1.91,7
1615,90,246,230,32,1.91,7
1616,90,246,230,32,1.91,7
1617,90,246,230,32,1.91,7
1618,90,246,230,32,1.91,7
1619,90,246,230,32,1.91,7
1620,90,246,230,32,1.91,7
1621,90,246,230,32,1.91,7
1622,90,246,230,32,1.91,7
1623,90,246,230,32,1.91,7
1624,90,246,230,32,1.91,7
1625,90,246,230,32,1.91,7
1626,90,246,230,32,1.91,7
1627,90,246,230,32,1.91,7
1628,90,246,230,32,1.91,7
1629,90,246,230,32,1.91,7
1630,90,246,230,32,1.91,7
1631,90,246,230,32,1.91,7
1632,90,246,230,32,1.91,7
1633,90,232,217,30,1.91,7
773,91,94,201,97,1.88,0
774,91,94,201,97,1.88,0
775,91,94,201,97,1.88,0
792,91,202,224,30,1.91,1
793,91,202,224,30,1.91,1
794,91,202,224,30,1.91,1
795,91,202,224,30,1.91,1
796,91,215,226,25,1.91,1
797,91,215,226,25,1.91,1
798,91,215,226,25,1.91,1
799,91,228,227,24,1.91,1
800,91,228,227,24,1.91,1
801,91,228,227,24,1.91,1
802,91,236,228,26,1.91,1
803,91,236,228,26,1.91,1
804,91,236,228,26,1.91,1
805,91,241,229,28,1.91,1
806,91,241,229,28,1.91,1
807,91,241,229,28,1.91,1
808,91,243,229,30,1.91,1
809,91,243,229,30,1.91,1
810,91,243,229,30,1.91,1
811,91,238,229,27,1.91,1
812,91,238,229,27,1.91,1
813,91,238,229,27,1.91,1
814,91,238,229,27,1.91,1
815,91,233,228,25,1.91,1
816,91,233,228,25,1.91,1
817,91,233,228,25,1.91,1
818,91,220,226,24,1.91,1
819,91,220,226,24,1.91,1
820,91,220,226,24,1.91,1
821,91,207,225,28,1.91,1
822,91,207,225,28,1.91,1
823,91,207,225,28,1.91,1
837,91,91,200,98,1.88,2
838,91,91,200,98,1.88,2
839,91,91,200,98,1.88,2
990,91,91,200,98,1.88,3
991,91,91,200,98,1.88,3
992,91,91,200,98,1.88,3
993,91,98,202,95,1.88,3
994,91,98,202,95,1.88,3
995,91,98,202,95,1.88,3
996,91,98,202,95,1.88,3
1035,91,98,202,95,1.88,4
1036,91,98,202,95,1.88,4
1037,91,98,202,95,1.88,4
1447,91,94,201,97,1.88,5
1448,91,94,201,97,1.88,5
1449,91,94,201,97,1.88,5
1485,91,202,224,30,1.91,6
1486,91,202,224,30,1.91,6
1487,91,202,224,30,1.91,6
1488,91,205,224,29,1.91,6
1489,91,205,224,29,1.91,6
1490,91,205,224,29,1.91,6
1491,91,207,225,28,1.91,6
1492,91,207,225,28,1.91,6
1493,91,207,225,28,1.91,6
1494,91,210,225,27,1.91,6
1495,91,210,225,27,1.91,6
1496,91,210,225,27,1.91,6
1497,91,210,225,27,1.91,6
1498,91,210,225,27,1.91,6
1499,91,210,225,27,1.91,6
1500,91,210,225,27,1.91,6
1501,91,210,225,27,1.91,6
1502,91,210,225,27,1.91,6
1594,91,232,217,30,1.91,7
1595,91,246,230,32,1.91,7
1596,91,246,230,32,1.91,7
1597,91,246,230,32,1.91,7
1598,91,246,230,32,1.91,7
1599,91,246,230,32,1.91,7
1600,91,246,230,32,1.91,7
1601,91,246,230,32,1.91,7
1602,91,246,230,32,1.91,7
1603,91,246,230,32,1.91,7
1604,91,246,230,32,1.91,7
1605,91,246,230,32,1.91,7
1606,91,246,230,32,1.91,7
1607,91,246,230,32,1.91,7
1608,91,246,230,32,1.91,7
1609,91,246,230,32,1.91,7
1610,91,246,230,32,1.91,7
1611,91,246,230,32,1.91,7
1612,91,246,230,32,1.91,7
1613,91,246,230,32,1.91,7
1614,91,246,230,32,1.91,7
1615,91,246,230,32,1.91,7
1616,91,246,230,32,1.91,7
1617,91,246,230,32,1.91,7
1618,91,246,230,32,1.91,7
1619,91,246,230,32,1.91,7
1620,91,246,230,32,1.91,7
1621,91,246,230,32,1.91,7
1622,91,246,230,32,1.91,7
1623,91,246,230,32,1.91,7
1624,91,246,230,32,1.91,7
1625,91,246,230,32,1.91,7
1626,91,246,230,32,1.91,7
1627,91,246,230,32,1.91,7
1628,91,246,230,32,1.91,7
1629,91,246,230,32,1.91,7
1630,91,246,230,32,1.91,7
1631,91,246,230,32,1.91,7
1632,91,246,230,32,1.91,7
1633,91,232,217,30,1.91,7
773,92,91,200,98,1.88,0
774,92,91,200,98,1.88,0
775,92,91,200,98,1.88,0
796,92,210,225,27,1.91,1
797,92,210,225,27,1.91,1
798,92,210,225,27,1.91,1
799,92,220,226,24,1.91,1
800,92,220,226,24,1.91,1
801,92,220,226,24,1.91,1
802,92,228,227,24,1.91,1
803,92,228,227,24,1.91,1
804,92,228,227,24,1.91,1
805,92,233,228,25,1.91,1
806,92,233,228,25,1.91,1
807,92,233,228,25,1.91,1
808,92,233,228,25,1.91,1
809,92,233,228,25,1.91,1
810,92,233,228,25,1.91,1
811,92,231,228,25,1.91,1
812,92,231,228,25,1.91,1
813,92,231,228,25,1.91,1
814,92,231,228,25,1.91,1
815,92,225,227,24,1.91,1
816,92,225,227,24,1.91,1
817,92,225,227,24,1.91,1
818,92,212,225,26,1.91,1
819,92,212,225,26,1.91,1
820,92,212,225,26,1.91,1
993,92,94,201,97,1.88,3
994,92,94,201,97,1.88,3
995,92,94,201,97,1.88,3
996,92,94,201,97,1.88,3
1032,92,94,201,97,1.88,4
1033,92,94,201,97,1.88,4
1034,92,94,201,97,1.88,4
1450,92,96,201,96,1.88,5
1451,92,96,201,96,1.88,5
1452,92,96,201,96,1.88,5
1594,92,232,217,30,1.91,7
1595,92,246,230,32,1.91,7
1596,92,246,230,32,1.91,7
1597,92,246,230,32,1.91,7
1598,92,246,230,32,1.91,7
1599,92,246,230,32,1.91,7
1600,92,246,230,32,1.91,7
1601,92,246,230,32,1.91,7
1602,92,246,230,32,1.91,7
1603,92,246,230,32,1.91,7
1604,92,246,230,32,1.91,7
1605,92,246,230,32,1.91,7
1606,92,246,230,32,1.91,7
1607,92,246,230,32,1.91,7
1608,92,246,230,32,1.91,7
1609,92,246,230,32,1.91,7
1610,92,246,230,32,1.91,7
1611,92,246,230,32,1.91,7
1612,92,246,230,32,1.91,7
1613,92,246,230,32,1.91,7
1614,92,246,230,32,1.91,7
1615,92,246,230,32,1.91,7
1616,92,246,230,32,1.91,7
1617,92,246,230,32,1.91,7
1618,92,246,230,32,1.91,7
1619,92,246,230,32,1.91,7
1620,92,246,230,32,1.91,7
1621,92,246,230,32,1.91,7
1622,92,246,230,32,1.91,7
1623,92,246,230,32,1.91,7
1624,92,246,230,32,1.91,7
1625,92,246,230,32,1.91,7
1626,92,246,230,32,1.91,7
1627,92,246,230,32,1.91,7
1628,92,246,230,32,1.91,7
1629,92,246,230,32,1.91,7
1630,92,246,230,32,1.91,7
1631,92,246,230,32,1.91,7
1632,92,246,230,32,1.91,7
1633,92,232,217,30,1.91,7
773,93,91,200,98,1.88,0
774,93,91,200,98,1.88,0
775,93,91,200,98,1.88,0
796,93,210,225,27,1.91,1
797,93,210,225,27,1.91,1
798,93,210,225,27,1.91,1
799,93,220,226,24,1.91,1
800,93,220,226,24,1.91,1
801,93,220,226,24,1.91,1
802,93,228,227,24,1.91,1
803,93,228,227,24,1.91,1
804,93,228,227,24,1.91,1
805,93,233,228,25,1.91,1
806,93,233,228,25,1.91,1
807,93,233,228,25,1.91,1
808,93,233,228,25,1.91,1
809,93,233,228,25,1.91,1
810,93,233,228,25,1.91,1
811,93,231,228,25,1.91,1
812,93,231,228,25,1.91,1
813,93,231,228,25,1.91,1
814,93,231,228,25,1.91,1
815,93,225,227,24,1.91,1
816,93,225,227,24,1.91,1
817,93,225,227,24,1.91,1
818,93,212,225,26,1.91,1
819,93,212,225,26,1.91,1
820,93,212,225,26,1.91,1
993,93,94,201,97,1.88,3
994,93,94,201,97,1.88,3
995,93,94,201,97,1.88,3
996,93,94,201,97,1.88,3
1032,93,94,201,97,1.88,4
1033,93,94,201,97,1.88,4
1034,93,94,201,97,1.88,4
1450,93,96,201,96,1.88,5
1451,93,96,201,96,1.88,5
1452,93,96,201,96,1.88,5
1594,93,230,217,28,1.91,7
1595,93,244,230,30,1.91,7
1596,93,244,230,30,1.91,7
1597,93,244,230,30,1.91,7
1598,93,244,230,30,1.91,7
1599,93,244,230,30,1.91,7
1600,93,244,230,30,1.91,7
1601,93,244,230,30,1.91,7
1602,93,244,230,30,1.91,7
1603,93,244,230,30,1.91,7
1604,93,244,230,30,1.91,7
1605,93,244,230,30,1.91,7
1606,93,244,230,30,1.91,7
1607,93,244,230,30,1.91,7
1608,93,244,230,30,1.91,7
1609,93,244,230,30,1.91,7
1610,93,244,230,30,1.91,7
1611,93,244,230,30,1.91,7
1612,93,244,230,30,1.91,7
1613,93,244,230,30,1.91,7
1614,93,244,230,30,1.91,7
1615,93,244,230,30,1.91,7
1616,93,244,230,30,1.91,7
1617,93,244,230,30,1.91,7
1618,93,244,230,30,1.91,7
1619,93,244,230,30,1.91,7
1620,93,244,230,30,1.91,7
1621,93,244,230,30,1.91,7
1622,93,244,230,30,1.91,7
1623,93,244,230,30,1.91,7
1624,93,244,230,30,1.91,7
1625,93,244,230,30,1.91,7
1626,93,244,230,30,1.91,7
1627,93,244,230,30,1.91,7
1628,93,244,230,30,1.91,7
1629,93,244,230,30,1.91,7
1630,93,244,230,30,1.91,7
1631,93,244,230,30,1.91,7
1632,93,244,230,30,1.91,7
1633,93,230,217,28,1.91,7
773,94,91,200,98,1.88,0
774,94,91,200,98,1.88,0
775,94,91,200,98,1.88,0
796,94,210,225,27,1.91,1
797,94,210,225,27,1.91,1
798,94,210,225,27,1.91,1
799,94,220,226,24,1.91,1
800,94,220,226,24,1.91,1
801,94,220,226,24,1.91,1
802,94,228,227,24,1.91,1
803,94,228,227,24,1.91,1
804,94,228,227,24,1.91,1
805,94,233,228,25,1.91,1
806,94,233,228,25,1.91,1
807,94,233,228,25,1.91,1
808,94,233,228,25,1.91,1
809,94,233,228,25,1.91,1
810,94,233,228,25,1.91,1
811,94,231,228,25,1.91,1
812,94,231,228,25,1.91,1
813,94,231,228,25,1.91,1
814,94,231,228,25,1.91,1
815,94,225,227,24,1.91,1
816,94,225,227,24,1.91,1
817,94,225,227,24,1.91,1
818,94,212,225,26,1.91,1
819,94,212,225,26,1.91,1
820,94,212,225,26,1.91,1
993,94,94,201,97,1.88,3
994,94,94,201,97,1.88,3
995,94,94,201,97,1.88,3
996,94,94,201,97,1.88,3
1032,94,94,201,97,1.88,4
1033,94,94,201,97,1.88,4
1034,94,94,201,97,1.88,4
1450,94,96,201,96,1.88,5
1451,94,96,201,96,1.88,5
1452,94,96,201,96,1.88,5
1594,94,230,217,28,1.91,7
1595,94,244,230,30,1.91,7
1596,94,244,230,30,1.91,7
1597,94,244,230,30,1.91,7
1598,94,244,230,30,1.91,7
1599,94,244,230,30,1.91,7
1600,94,244,230,30,1.91,7
1601,94,244,230,30,1.91,7
1602,94,244,230,30,1.91,7
1603,94,244,230,30,1.91,7
1604,94,244,230,30,1.91,7
1605,94,244,230,30,1.91,7
1606,94,244,230,30,1.91,7
1607,94,244,230,30,1.91,7
1608,94,244,230,30,1.91,7
1609,94,244,230,30,1.91,7
1610,94,244,230,30,1.91,7
1611,94,244,230,30,1.91,7
1612,94,244,230,30,1.91,7
1613,94,244,230,30,1.91,7
1614,94,244,230,30,1.91,7
1615,94,244,230,30,1.91,7
1616,94,244,230,30,1.91,7
1617,94,244,230,30,1.91,7
1618,94,244,230,30,1.91,7
1619,94,244,230,30,1.91,7
1620,94,244,230,30,1.91,7
1621,94,244,230,30,1.91,7
1622,94,244,230,30,1.91,7
1623,94,244,230,30,1.91,7
1624,94,244,230,30,1.91,7
1625,94,244,230,30,1.91,7
1626,94,244,230,30,1.91,7
1627,94,244,230,30,1.91,7
1628,94,244,230,30,1.91,7
1629,94,244,230,30,1.91,7
1630,94,244,230,30,1.91,7
1631,94,244,230,30,1.91,7
1632,94,244,230,30,1.91,7
1633,94,230,217,28,1.91,7
796,95,202,224,30,1.91,1
797,95,202,224,30,1.91,1
798,95,202,224,30,1.91,1
799,95,212,225,26,1.91,1
800,95,212,225,26,1.91,1
801,95,212,225,26,1.91,1
802,95,220,226,24,1.91,1
803,95,220,226,24,1.91,1
804,95,220,226,24,1.91,1
805,95,223,227,24,1.91,1
806,95,223,227,24,1.91,1
807,95,223,227,24,1.91,1
808,95,225,227,24,1.91,1
809,95,225,227,24,1.91,1
810,95,225,227,24,1.91,1
811,95,220,226,24,1.91,1
812,95,220,226,24,1.91,1
813,95,220,226,24,1.91,1
814,95,220,226,24,1.91,1
815,95,215,226,25,1.91,1
816,95,215,226,25,1.91,1
817,95,215,226,25,1.91,1
818,95,205,224,29,1.91,1
819,95,205,224,29,1.91,1
820,95,205,224,29,1.91,1
997,95,94,201,97,1.88,3
998,95,94,201,97,1.88,3
999,95,94,201,97,1.88,3
1000,95,98,202,95,1.88,3
1001,95,98,202,95,1.88,3
1002,95,98,202,95,1.88,3
1022,95,98,202,95,1.88,3
1023,95,98,202,95,1.88,3
1024,95,98,202,95,1.88,3
1025,95,94,201,97,1.88,3
1026,95,94,201,97,1.88,3
1027,95,94,201,97,1.88,3
1453,95,96,201,96,1.88,5
1454,95,96,201,96,1.88,5
1455,95,96,201,96,1.88,5
1594,95,230,217,28,1.91,7
1595,95,244,230,30,1.91,7
1596,95,244,230,30,1.91,7
1597,95,244,230,30,1.91,7
1598,95,244,230,30,1.91,7
1599,95,244,230,30,1.91,7
1600,95,244,230,30,1.91,7
1601,95,244,230,30,1.91,7
1602,95,244,230,30,1.91,7
1603,95,244,230,30,1.91,7
1604,95,244,230,30,1.91,7
1605,95,244,230,30,1.91,7
1606,95,244,230,30,1.91,7
1607,95,244,230,30,1.91,7
1608,95,244,230,30,1.91,7
1609,95,244,230,30,1.91,7
1610,95,244,230,30,1.91,7
1611,95,244,230,30,1.91,7
1612,95,244,230,30,1.91,7
1613,95,244,230,30,1.91,7
1614,95,244,230,30,1.91,7
1615,95,244,230,30,1.91,7
1616,95,244,230,30,1.91,7
1617,95,244,230,30,1.91,7
1618,95,244,230,30,1.91,7
1619,95,244,230,30,1.91,7
1620,95,244,230,30,1.91,7
1621,95,244,230,30,1.91,7
1622,95,244,230,30,1.91,7
1623,95,244,230,30,1.91,7
1624,95,244,230,30,1.91,7
1625,95,244,230,30,1.91,7
1626,95,244,230,30,1.91,7
1627,95,244,230,30,1.91,7
1628,95,244,230,30,1.91,7
1629,95,244,230,30,1.91,7
1630,95,244,230,30,1.91,7
1631,95,244,230,30,1.91,7
1632,95,244,230,30,1.91,7
1633,95,230,217,28,1.91,7
796,96,202,224,30,1.91,1
797,96,202,224,30,1.91,1
798,96,202,224,30,1.91,1
799,96,212,225,26,1.91,1
800,96,212,225,26,1.91,1
801,96,212,225,26,1.91,1
802,96,220,226,24,1.91,1
803,96,220,226,24,1.91,1
804,96,220,226,24,1.91,1
805,96,223,227,24,1.91,1
806,96,223,227,24,1.91,1
807,96,223,227,24,1.91,1
808,96,225,227,24,1.91,1
809,96,225,227,24,1.91,1
810,96,225,227,24,1.91,1
811,96,220,226,24,1.91,1
812,96,220,226,24,1.91,1
813,96,220,226,24,1.91,1
814,96,220,226,24,1.91,1
815,96,215,226,25,1.91,1
816,96,215,226,25,1.91,1
817,96,215,226,25,1.91,1
818,96,205,224,29,1.91,1
819,96,205,224,29,1.91,1
820,96,205,224,29,1.91,1
997,96,94,201,97,1.88,3
998,96,94,201,97,1.88,3
999,96,94,201,97,1.88,3
1000,96,98,202,95,1.88,3
1001,96,98,202,95,1.88,3
1002,96,98,202,95,1.88,3
1022,96,98,202,95,1.88,3
1023,96,98,202,95,1.88,3
1024,96,98,202,95,1.88,3
1025,96,94,201,97,1.88,3
1026,96,94,201,97,1.88,3
1027,96,94,201,97,1.88,3
1453,96,96,201,96,1.88,5
1454,96,96,201,96,1.88,5
1455,96,96,201,96,1.88,5
1594,96,227,216,27,1.91,7
1595,96,241,229,29,1.91,7
1596,96,241,229,29,1.91,7
1597,96,241,229,29,1.91,7
1598,96,241,229,29,1.91,7
1599,96,241,229,29,1.91,7
1600,96,241,229,29,1.91,7
1601,96,241,229,29,1.91,7
1602,96,241,229,29,1.91,7
1603,96,241,229,29,1.91,7
1604,96,241,229,29,1.91,7
1605,96,241,229,29,1.91,7
1606,96,241,229,29,1.91,7
1607,96,241,229,29,1.91,7
1608,96,241,229,29,1.91,7
1609,96,241,229,29,1.91,7
1610,96,241,229,29,1.91,7
1611,96,241,229,29,1.91,7
1612,96,241,229,29,1.91,7
1613,96,241,229,29,1.91,7
1614,96,241,229,29,1.91,7
1615,96,241,229,29,1.91,7
1616,96,241,229,29,1.91,7
1617,96,241,229,29,1.91,7
1618,96,241,229,29,1.91,7
1619,96,241,229,29,1.91,7
1620,96,241,229,29,1.91,7
1621,96,241,229,29,1.91,7
1622,96,241,229,29,1.91,7
1623,96,241,229,29,1.91,7
1624,96,241,229,29,1.91,7
1625,96,241,229,29,1.91,7
1626,96,241,229,29,1.91,7
1627,96,241,229,29,1.91,7
1628,96,241,229,29,1.91,7
1629,96,241,229,29,1.91,7
1630,96,241,229,29,1.91,7
1631,96,241,229,29,1.91,7
1632,96,241,229,29,1.91,7
1633,96,227,216,27,1.91,7
796,97,202,224,30,1.91,1
797,97,202,224,30,1.91,1
798,97,202,224,30,1.91,1
799,97,212,225,26,1.91,1
800,97,212,225,26,1.91,1
801,97,212,225,26,1.91,1
802,97,220,226,24,1.91,1
803,97,220,226,24,1.91,1
804,97,220,226,24,1.91,1
805,97,223,227,24,1.91,1
806,97,223,227,24,1.91,1
807,97,223,227,24,1.91,1
808,97,225,227,24,1.91,1
809,97,225,227,24,1.91,1
810,97,225,227,24,1.91,1
811,97,220,226,24,1.91,1
812,97,220,226,24,1.91,1
813,97,220,226,24,1.91,1
814,97,220,226,24,1.91,1
815,97,215,226,25,1.91,1
816,97,215,226,25,1.91,1
817,97,215,226,25,1.91,1
818,97,205,224,29,1.91,1
819,97,205,224,29,1.91,1
820,97,205,224,29,1.91,1
997,97,94,201,97,1.88,3
